paper,topic,year,marks,question_text
GS2,"Functions and responsibilities of the Union and the States, Issues and challenges pertaining to the federal structure",2021,15,"The jurisdiction of the Central Bureau of Investigation (CBI) regarding lodging an FIR and conducting probe within a particular state is being questioned by various States. However, the power of States to withhold consent to the CBI is not absolute. Explain with special reference to the federal character of India."
GS2,"Functions and responsibilities of the Union and the States, Issues and challenges pertaining to the federal structure",2020,15,"How far do you think cooperation, competition and confrontation have shaped the nature of federation in India? Cite some recent examples to validate your answer"
GS2,"Functions and responsibilities of the Union and the States, Issues and challenges pertaining to the federal structure",2020,15,"Indian constitution exhibits centralising tendencies to maintain unity and integrity of the nation. Elucidate in the perspective of the Epidemic Diseases Act, 1897; The Disaster Management Act, 2005 And recently passed Farm Acts."
GS2,"Functions and responsibilities of the Union and the States, Issues and challenges pertaining to the federal structure",2019,10,"From the resolution of contentious issues regarding distribution of legislative powers by the courts, ‘Principle of Federal Supremacy’ and ‘Harmonious Construction’ have emerged. Explain."
GS2,"Functions and responsibilities of the Union and the States, Issues and challenges pertaining to the federal structure",2017,15,"Explain the salient features of the constitution (One Hundred and First Amendment) Act, 2016. Do you think it is efficacious enough ‘to remove cascading effect of taxes and provide for common national market for goods and services’?"
GS2,"Functions and responsibilities of the Union and the States, Issues and challenges pertaining to the federal structure",2016,12.5,"To what extent is Article 370 of the Indian Constitution, bearing marginal not “Temporary provision with respect to the State of Jammu and Kashmir”, temporary? Discuss the future prospects of this provision in the context of Indian polity."
GS2,"Functions and responsibilities of the Union and the States, Issues and challenges pertaining to the federal structure",2015,12.5,The concept of cooperative federalism has been increasingly emphasised in recent years. Highlight the drawbacks in the existing structure and the extent to which cooperative federalism would answer the shortcomings.
GS2,"Functions and responsibilities of the Union and the States, Issues and challenges pertaining to the federal structure",2014,12.5,"Though the federal principle is dominant in our Constitution and that principle is one of its basic features, but it is equally true that federalism under the Indian Constitution leans in favour of a strong Centre, a feature that militates against the concept of strong federalism. Discuss."
GS2,Devolution of powers and finances up to local levels and challenges,2023,10,The states in India seem reluctant to empower urban local bodies both functionally as well as financially. Comment.
GS2,Devolution of powers and finances up to local levels and challenges,2022,10,"To what extent, in your opinion, as the decentralization of power in India changed the governance landscape at the grassroots?"
GS2,Devolution of powers and finances up to local levels and challenges,2020,15,"The strength sustenance of local institutions in India has shifted from their formative phase of ‘Functions, Functionaries and Funds’ to the contemporary stage of ‘Functionality’. Highlight the critical challenges faced by local institutions in terms of their functionality in recent times."
GS2,Devolution of powers and finances up to local levels and challenges,2019,15,The reservation of seats for women in the institutions of local self- government has had a limited impact on the patriarchal character of the Indian Political Process. Comment.
GS2,Devolution of powers and finances up to local levels and challenges,2018,15,"Assess the importance of the Panchayat system in India as a part of local government. Apart from government grants, what sources the Panchayats can look out for financing development projects?"
GS2,Devolution of powers and finances up to local levels and challenges,2017,10,The local self-government system in India has not proved to be effective instrument of governance. Critically examine the statement and give your views to improve the situation.
GS2,Devolution of powers and finances up to local levels and challenges,2015,12.5,"In absence of well–educated and organised local level government system, ‘Panchayats’ and ‘Samitis’ have remained mainly political institutions and not effective instruments of governance. Critically discuss."
GS2,Devolution of powers and finances up to local levels and challenges,2015,12.5,"Khap panchayats have been in the news for functioning as extra–constitutional authorities, often delivering pronouncements amounting to human rights violations. Discuss critically the actions taken by the legislative, executive and the judiciary to set the things right in this regard."
GS2,"Separation of powers between various organs, dispute redressal mechanisms and institutions",2021,10,"Discuss the desirability of greater representation to women in the higher judiciary to ensure diversity, equity and inclusiveness."
GS2,"Separation of powers between various organs, dispute redressal mechanisms and institutions",2020,15,Judicial Legislation is antithetical to the doctrine of separation of powers as envisaged in the Indian Constitution. In this context justify the filing of large number of public interest petitions praying for issuing guidelines to executive authorities.
GS2,"Separation of powers between various organs, dispute redressal mechanisms and institutions",2019,10,Do you think that constitution of India does not accept principle of strict separation of powers rather it is based on the principle of ‘checks and balance’? Explain
GS2,"Separation of powers between various organs, dispute redressal mechanisms and institutions",2018,15,Whether the Supreme Court Judgment (July 2018) can settle the political tussle between the Lt. Governor and elected government of Delhi? Examine.
GS2,"Separation of powers between various organs, dispute redressal mechanisms and institutions",2016,12.5,"Discuss the essentials of the 69th Constitutional Amendment Act and anomalies, if any, that have led to recent reported conflicts between the elected representatives and institution of Lieutenant Governor in the administration of Delhi. Do you think that this will give rise to a new trend in the functioning of the Indian Federal Politics?"
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2025,,"Discuss the nature of Jammu and Kashmir Legislative Assembly after the Jammu and Kashmir Reorganization Act, 2019. Briefly describe the powers and functions of the Assembly of the Union Territory of Jammu and Kashmir."
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2023,10,Discuss the role of Presiding Officers of state legislatures in maintaining order and impartiality in conducting legislative work and in facilitating best democratic practices.
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2023,15,Explain the structure of the Parliamentary Committee system. How far have the financial committees helped in the institutionalization of Indian Parliament?
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2021,15,Do Department -related Parliamentary Standing Committees keep the administration on its toes and inspire reverence for parliamentary control? Evaluate the working of such committees with suitable examples.
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2021,15,Explain the constitutional provisions under which Legislative Councils are established. Review the working and current status of Legislative Councils with suitable illustrations.
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2021,10,"To what extent, in your view, the Parliament is able to ensure accountability of the executive in India?"
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2020,10,"Once a speaker, Always a speaker! Do you think the practice should be adopted to impart objectivity to the office of the Speaker of Lok Sabha? What could be its implications for the robust functioning of parliamentary business in India."
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2020,15,Rajya Sabha has been transformed from a ‘useless stepney tyre’ to the most useful supporting organ in past few decades. Highlight the factors as well as the areas in which this transformation could be visible.
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2019,15,"Individual Parliamentarian’s role as the national lawmaker is on a decline, which in turn, has adversely impacted the quality of debates and their outcome. Discuss."
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2018,10,"Why do you think the committees are considered to be useful for parliamentary work? Discuss, in this context, the role of the Estimates Committee."
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2017,15,"The Indian Constitution has provisions for holding a joint session of the two houses of the Parliament. Enumerate the occasions when this would normally happen and also the occasions when it cannot, with reasons thereof."
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2016,12.5,The Indian party system is passing through a phase of transition which looks to be full of contradictions and paradoxes. Discuss.
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2016,12.5,"What was held in the Coelho case? In this context, can you say that judicial review is of key importance amongst the basic features of the Constitution?"
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2014,12.5,"The ‘Powers, Privileges and Immunities of Parliament and its Members’ as envisaged in Article 105 of the Constitution leave room for a large number of un- codified and un-enumerated privileges to continue. Assess the reasons for the absence of legal codification of the ‘parliamentary privileges. How can this problem be addressed?"
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2013,10,The role of individual MPs (Members of Parliament) has diminished over the years and as a result healthy constructive debates on policy issues are not usually witnessed. How far can this be attributed to the anti-defection law which was legislated but with a different intention?
GS2,"Parliament and State Legislatures – structure, functioning, conduct of business, powers & privileges and issues arising out of these",2013,10,Constitutional mechanisms to resolve the inter-state water disputes have failed to address and solve the problems. Is the failure due to structural or process inadequacy or both? Discuss.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2025,,Discuss the evolution of collegium system in India. Critically examine the advantages and disadvantages of the system of appointment of the Judges of the Supreme Court of India and that of the USA.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2025,,"Constitutional morality is the fulcrum which acts as an essential check upon the high functionaries and citizens alike… In view of the above observation of the Supreme Court, explain the concept of constitutional morality and its application to ensure balance between judicial independence and judicial accountability in India."
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2025,,Comment on the need of administrative tribunals as compared to the court system. Assess the impact of the recent tribunal reforms through rationalization of tribunals made in 2021.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2023,10,Who are entitled to receive free legal aid? Assess the role of the National Legal Services Authority (NALSA) in rendering free legal aid in India.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2023,10,Constitutionally guaranteed judicial independence is a prerequisite of democracy. Comment.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2022,10,The most significant achievement of modern law in India is the constitutionalization of environmental problems by the Supreme Court. Discuss this statement with the help of relevant case laws.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2022,15,Discuss the role of the Vice –Presidents of India as the chairman of the Rajyasabha.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2022,15,Discuss the essential conditions for exercise of the legislative powers by ne Governor. Discuss the legality of re-promulgation of ordinances by the Governor without placing them before the Legislature.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2019,15,The Attorney-General is the chief legal adviser and lawyer of the Government of India. Discuss.
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2018,10,Under what circumstances can the Financial Emergency be proclaimed by the President of India? What consequences follow when such a declaration remain in force?
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2018,15,"How far do you agree with the view that tribunals curtail the jurisdiction of ordinary courts? In view of the above, discuss the constitutional validity and competency of the tribunals in India?"
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2017,10,"Critically examine the Supreme Court’s judgement on ‘National Judicial Appointments Commission Act, 2014’ with reference to appointment of judges of higher judiciary in India."
GS2,"Structure, organization and functioning of the Executive and the Judiciary; Ministries and Departments of the Government",2015,12.5,"Resorting to ordinances has always raised concern on violation of the spirit of separation of powers doctrine. While noting the rationales justifying the power to promulgate ordinances, analyse whether the decisions of the Supreme Court on the issue have further facilitated resorting to this power. Should the power to promulgate the ordinances be repealed?"
